period,block_number,timestamp,datetime_utc,direction,usd_notional_in,eth_usd,amount_in,amount_in_unit,amount_out,amount_out_unit,spot_price,spot_price_unit,avg_exec_price,avg_exec_price_unit,gross_slippage_pct,slippage_excl_fees_pct_raw,fee_rate,fee_uint24,tick_spacing,hooks,gas_estimate
UniV4 post,24273726,1768884803,2026-01-20 04:53:23+00:00,ETH->IXS,10000.0,3174.651508972776,3.1499520409519555,ETH,96331.08419962479,IXS,31170.59267756289,IXS_per_ETH,30581.762181532238,IXS_per_ETH,1.8890577478640753,1.1890577478640751,0.007,7000,50,0x0000000000000000000000000000000000000000,59037
UniV4 post,24273726,1768884803,2026-01-20 04:53:23+00:00,ETH->IXS,50000.0,3174.651508972776,15.749760204759777,ETH,462078.9837667185,IXS,31170.59267756289,IXS_per_ETH,29338.79486159239,IXS_per_ETH,5.876685871581324,5.1766858715813235,0.007,7000,50,0x0000000000000000000000000000000000000000,58945
UniV4 post,24273726,1768884803,2026-01-20 04:53:23+00:00,IXS->ETH,1000.0,3174.651508972776,9818.587202237131,IXS,0.3120818965959485,ETH,3.208152024391299e-05,ETH_per_IXS,3.178480673113966e-05,ETH_per_IXS,0.924873604858641,0.22487360485864105,0.007,7000,50,0x0000000000000000000000000000000000000000,36391
UniV4 post,24273726,1768884803,2026-01-20 04:53:23+00:00,IXS->ETH,5000.0,3174.651508972776,49092.93601118565,IXS,1.5464016757124126,ETH,3.208152024391299e-05,ETH_per_IXS,3.1499474290151855e-05,ETH_per_IXS,1.8142717344312107,1.1142717344312107,0.007,7000,50,0x0000000000000000000000000000000000000000,36391
UniV4 post,24273726,1768884803,2026-01-20 04:53:23+00:00,IXS->ETH,10000.0,3174.651508972776,98185.8720223713,IXS,3.0584833177155555,ETH,3.208152024391299e-05,ETH_per_IXS,3.114993282351957e-05,ETH_per_IXS,2.903813202462505,2.2038132024625052,0.007,7000,50,0x0000000000000000000000000000000000000000,37368
UniV4 post,24273726,1768884803,2026-01-20 04:53:23+00:00,IXS->ETH,50000.0,3174.651508972776,490929.36011185654,IXS,14.045539062129007,ETH,3.208152024391299e-05,ETH_per_IXS,2.861010198886614e-05,ETH_per_IXS,10.820616444152162,10.12061644415216,0.007,7000,50,0x0000000000000000000000000000000000000000,37308
UniV4 post,24274326,1768892039,2026-01-20 06:53:59+00:00,ETH->IXS,1000.0,3115.360592676899,0.3209901294735008,ETH,9914.474669147947,IXS,31170.59267756289,IXS_per_ETH,30887.16368135685,IXS_per_ETH,0.9092833079496002,0.2092833079496002,0.007,7000,50,0x0000000000000000000000000000000000000000,58941
UniV4 post,24274326,1768892039,2026-01-20 06:53:59+00:00,ETH->IXS,5000.0,3115.360592676899,1.604950647367504,ETH,49340.39622013563,IXS,31170.59267756289,IXS_per_ETH,30742.625202254956,IXS_per_ETH,1.372984722282787,0.6729847222827869,0.007,7000,50,0x0000000000000000000000000000000000000000,59101
UniV4 post,24274326,1768892039,2026-01-20 06:53:59+00:00,ETH->IXS,10000.0,3115.360592676899,3.209901294735008,ETH,98144.59100607954,IXS,31170.59267756289,IXS_per_ETH,30575.57912047318,IXS_per_ETH,1.9088939477176239,1.208893947717624,0.007,7000,50,0x0000000000000000000000000000000000000000,59069
UniV4 post,24274326,1768892039,2026-01-20 06:53:59+00:00,ETH->IXS,50000.0,3115.360592676899,16.049506473675038,ETH,470418.62487424177,IXS,31170.59267756289,IXS_per_ETH,29310.472919889395,IXS_per_ETH,5.96754696619048,5.26754696619048,0.007,7000,50,0x0000000000000000000000000000000000000000,58877
UniV4 post,24274326,1768892039,2026-01-20 06:53:59+00:00,IXS->ETH,1000.0,3115.360592676899,10005.452579336668,IXS,0.31800767066338514,ETH,3.208152024391299e-05,ETH_per_IXS,3.1783436895212205e-05,ETH_per_IXS,0.929143464631625,0.22914346463162502,0.007,7000,50,0x0000000000000000000000000000000000000000,37240
UniV4 post,24274326,1768892039,2026-01-20 06:53:59+00:00,IXS->ETH,5000.0,3115.360592676899,50027.26289668334,IXS,1.5754960173155639,ETH,3.208152024391299e-05,ETH_per_IXS,3.149274867524313e-05,ETH_per_IXS,1.835235874713813,1.1352358747138132,0.007,7000,50,0x0000000000000000000000000000000000000000,37276
UniV4 post,24274326,1768892039,2026-01-20 06:53:59+00:00,IXS->ETH,10000.0,3115.360592676899,100054.52579336669,IXS,3.115375878967357,ETH,3.208152024391299e-05,ETH_per_IXS,3.11367812126885e-05,ETH_per_IXS,2.9448075528893978,2.244807552889398,0.007,7000,50,0x0000000000000000000000000000000000000000,36391
UniV4 post,24274326,1768892039,2026-01-20 06:53:59+00:00,IXS->ETH,50000.0,3115.360592676899,500272.6289668334,IXS,14.285141858191537,ETH,3.208152024391299e-05,ETH_per_IXS,2.855471403201353e-05,ETH_per_IXS,10.993263988381672,10.293263988381673,0.007,7000,50,0x0000000000000000000000000000000000000000,37276
UniV4 post,24274926,1768899287,2026-01-20 08:54:47+00:00,ETH->IXS,1000.0,3095.1095401168222,0.3230903420504645,ETH,9979.245212507423,IXS,31170.59267756289,IXS_per_ETH,30886.857060396855,IXS_per_ETH,0.9102669946031391,0.21026699460313908,0.007,7000,50,0x0000000000000000000000000000000000000000,58941
UniV4 post,24274926,1768899287,2026-01-20 08:54:47+00:00,ETH->IXS,5000.0,3095.1095401168222,1.6154517102523225,ETH,49661.43747735896,IXS,31170.59267756289,IXS_per_ETH,30741.517782417763,IXS_per_ETH,1.3765374934753332,0.6765374934753332,0.007,7000,50,0x0000000000000000000000000000000000000000,59069
UniV4 post,24274926,1768899287,2026-01-20 08:54:47+00:00,ETH->IXS,10000.0,3095.1095401168222,3.230903420504645,ETH,98779.7472465585,IXS,31170.59267756289,IXS_per_ETH,30573.413807315166,IXS_per_ETH,1.9158406015089537,1.2158406015089538,0.007,7000,50,0x0000000000000000000000000000000000000000,59041
UniV4 post,24274926,1768899287,2026-01-20 08:54:47+00:00,ETH->IXS,50000.0,3095.1095401168222,16.154517102523226,ETH,473336.45925437735,IXS,31170.59267756289,IXS_per_ETH,29300.563814466816,IXS_per_ETH,5.999336882811829,5.299336882811829,0.007,7000,50,0x0000000000000000000000000000000000000000,64152
UniV4 post,24274926,1768899287,2026-01-20 08:54:47+00:00,IXS->ETH,1000.0,3095.1095401168222,10070.917450109499,IXS,0.32008353653073246,ETH,3.208152024391299e-05,ETH_per_IXS,3.178295702614982e-05,ETH_per_IXS,0.9306392449398558,0.2306392449398558,0.007,7000,50,0x0000000000000000000000000000000000000000,37244
UniV4 post,24274926,1768899287,2026-01-20 08:54:47+00:00,IXS->ETH,5000.0,3095.1095401168222,50354.58725054749,IXS,1.5856857498395354,ETH,3.208152024391299e-05,ETH_per_IXS,3.1490393158218064e-05,ETH_per_IXS,1.8425781608871354,1.1425781608871355,0.007,7000,50,0x0000000000000000000000000000000000000000,37276
UniV4 post,24274926,1768899287,2026-01-20 08:54:47+00:00,IXS->ETH,10000.0,3095.1095401168222,100709.17450109498,IXS,3.13529578692451,ETH,3.208152024391299e-05,ETH_per_IXS,3.11321764124918e-05,ETH_per_IXS,2.9591609880186893,2.2591609880186896,0.007,7000,50,0x0000000000000000000000000000000000000000,37212
UniV4 post,24274926,1768899287,2026-01-20 08:54:47+00:00,IXS->ETH,50000.0,3095.1095401168222,503545.87250547495,IXS,14.368863032950237,ETH,3.208152024391299e-05,ETH_per_IXS,2.8535360564978133e-05,ETH_per_IXS,11.053589892167567,10.353589892167568,0.007,7000,50,0x0000000000000000000000000000000000000000,37276
UniV4 post,24275526,1768906547,2026-01-20 10:55:47+00:00,ETH->IXS,1000.0,3100.053791274278,0.32257504783133123,ETH,9980.379090365303,IXS,31230.307166069033,IXS_per_ETH,30939.712037441488,IXS_per_ETH,0.9304907796208629,0.23049077962086292,0.007,7000,50,0x0000000000000000000000000000000000000000,36885
UniV4 post,24275526,1768906547,2026-01-20 10:55:47+00:00,ETH->IXS,5000.0,3100.053791274278,1.6128752391566563,ETH,49635.31854645912,IXS,31230.307166069033,IXS_per_ETH,30774.43148821142,IXS_per_ETH,1.4597220431853863,0.7597220431853864,0.007,7000,50,0x0000000000000000000000000000000000000000,58156
UniV4 post,24275526,1768906547,2026-01-20 10:55:47+00:00,ETH->IXS,10000.0,3100.053791274278,3.2257504783133126,ETH,98720.44299988181,IXS,31230.307166069033,IXS_per_ETH,30603.868359805987,IXS_per_ETH,2.005868219393168,1.305868219393168,0.007,7000,50,0x0000000000000000000000000000000000000000,59073
UniV4 post,24275526,1768906547,2026-01-20 10:55:47+00:00,ETH->IXS,50000.0,3100.053791274278,16.12875239156656,ETH,473044.040538454,IXS,31230.307166069033,IXS_per_ETH,29329.23942621875,IXS_per_ETH,6.087252775777193,5.387252775777194,0.007,7000,50,0x0000000000000000000000000000000000000000,58156
UniV4 post,24275526,1768906547,2026-01-20 10:55:47+00:00,IXS->ETH,1000.0,3100.053791274278,10074.117827881886,IXS,0.3195735121494233,ETH,3.202017817764135e-05,ETH_per_IXS,3.1722232915019884e-05,ETH_per_IXS,0.9304922070343644,0.23049220703436438,0.007,7000,50,0x0000000000000000000000000000000000000000,37304
UniV4 post,24275526,1768906547,2026-01-20 10:55:47+00:00,IXS->ETH,5000.0,3100.053791274278,50370.58913940943,IXS,1.5831683927423081,ETH,3.202017817764135e-05,ETH_per_IXS,3.1430412464714526e-05,ETH_per_IXS,1.8418564370720463,1.1418564370720463,0.007,7000,50,0x0000000000000000000000000000000000000000,37244
UniV4 post,24275526,1768906547,2026-01-20 10:55:47+00:00,IXS->ETH,10000.0,3100.053791274278,100741.17827881886,IXS,3.1303408376544026,ETH,3.202017817764135e-05,ETH_per_IXS,3.107310129915928e-05,ETH_per_IXS,2.9577501824876915,2.2577501824876913,0.007,7000,50,0x0000000000000000000000000000000000000000,36391
UniV4 post,24275526,1768906547,2026-01-20 10:55:47+00:00,IXS->ETH,50000.0,3100.053791274278,503705.8913940943,IXS,14.346902138716501,ETH,3.202017817764135e-05,ETH_per_IXS,2.848269671615104e-05,ETH_per_IXS,11.047663263661725,10.347663263661726,0.007,7000,50,0x0000000000000000000000000000000000000000,37308
UniV4 post,24276126,1768913759,2026-01-20 12:55:59+00:00,ETH->IXS,1000.0,3107.679835337739,0.3217834696576204,ETH,10085.209887014033,IXS,31636.26757713869,IXS_per_ETH,31341.603401022305,IXS_per_ETH,0.9314125801910873,0.2314125801910873,0.007,7000,50,0x0000000000000000000000000000000000000000,37766
UniV4 post,24276126,1768913759,2026-01-20 12:55:59+00:00,ETH->IXS,5000.0,3107.679835337739,1.6089173482881018,ETH,49978.3765897582,IXS,31636.26757713869,IXS_per_ETH,31063.358626181456,IXS_per_ETH,1.8109245964629355,1.1109245964629353,0.007,7000,50,0x0000000000000000000000000000000000000000,58156
UniV4 post,24276126,1768913759,2026-01-20 12:55:59+00:00,ETH->IXS,10000.0,3107.679835337739,3.2178346965762037,ETH,99240.82665665467,IXS,31636.26757713869,IXS_per_ETH,30840.87158431337,IXS_per_ETH,2.514190369916131,1.814190369916131,0.007,7000,50,0x0000000000000000000000000000000000000000,59037
UniV4 post,24276126,1768913759,2026-01-20 12:55:59+00:00,ETH->IXS,50000.0,3107.679835337739,16.08917348288102,ETH,474906.58987528924,IXS,31636.26757713869,IXS_per_ETH,29517.15266048892,IXS_per_ETH,6.6983720866651915,5.998372086665191,0.007,7000,50,0x0000000000000000000000000000000000000000,58945
UniV4 post,24276126,1768913759,2026-01-20 12:55:59+00:00,IXS->ETH,1000.0,3107.679835337739,10180.027947988567,IXS,0.3187863333173809,ETH,3.160929137932282e-05,ETH_per_IXS,3.1314878008794533e-05,ETH_per_IXS,0.9314140168320156,0.23141401683201568,0.007,7000,50,0x0000000000000000000000000000000000000000,37304
UniV4 post,24276126,1768913759,2026-01-20 12:55:59+00:00,IXS->ETH,5000.0,3107.679835337739,50900.13973994283,IXS,1.5792106058010233,ETH,3.160929137932282e-05,ETH_per_IXS,3.10256634631942e-05,ETH_per_IXS,1.8463808920132898,1.1463808920132896,0.007,7000,50,0x0000000000000000000000000000000000000000,37304
UniV4 post,24276126,1768913759,2026-01-20 12:55:59+00:00,IXS->ETH,10000.0,3107.679835337739,101800.27947988566,IXS,3.122374601768895,ETH,3.160929137932282e-05,ETH_per_IXS,3.0671572000800185e-05,ETH_per_IXS,2.9665941171210246,2.2665941171210244,0.007,7000,50,0x0000000000000000000000000000000000000000,37276
UniV4 post,24276126,1768913759,2026-01-20 12:55:59+00:00,IXS->ETH,50000.0,3107.679835337739,509001.3973994283,IXS,14.305719916140529,ETH,3.160929137932282e-05,ETH_per_IXS,2.8105462950064185e-05,ETH_per_IXS,11.084805373241174,10.384805373241173,0.007,7000,50,0x0000000000000000000000000000000000000000,37336
UniV4 post,24276726,1768920983,2026-01-20 14:56:23+00:00,ETH->IXS,1000.0,3046.105497971865,0.3282880388305042,ETH,10222.869094482312,IXS,31433.947311622644,IXS_per_ETH,31139.93775374923,IXS_per_ETH,0.9353249687630067,0.2353249687630067,0.007,7000,50,0x0000000000000000000000000000000000000000,37766
UniV4 post,24276726,1768920983,2026-01-20 14:56:23+00:00,ETH->IXS,5000.0,3046.105497971865,1.6414401941525212,ETH,50722.000340420265,IXS,31433.947311622644,IXS_per_ETH,30900.912821016995,IXS_per_ETH,1.6957287779398915,0.9957287779398915,0.007,7000,50,0x0000000000000000000000000000000000000000,59133
UniV4 post,24276726,1768920983,2026-01-20 14:56:23+00:00,ETH->IXS,10000.0,3046.105497971865,3.2828803883050424,ETH,100813.74932643065,IXS,31433.947311622644,IXS_per_ETH,30708.93160943978,IXS_per_ETH,2.30647361909521,1.60647361909521,0.007,7000,50,0x0000000000000000000000000000000000000000,58156
UniV4 post,24276726,1768920983,2026-01-20 14:56:23+00:00,ETH->IXS,50000.0,3046.105497971865,16.41440194152521,ETH,482472.00018594,IXS,31433.947311622644,IXS_per_ETH,29393.212247677493,IXS_per_ETH,6.492137445272723,5.792137445272723,0.007,7000,50,0x0000000000000000000000000000000000000000,58913
UniV4 post,24276726,1768920983,2026-01-20 14:56:23+00:00,IXS->ETH,1000.0,3046.105497971865,10319.388915633997,IXS,0.3252174741329233,ETH,3.181274022274167e-05,ETH_per_IXS,3.1515187264646544e-05,ETH_per_IXS,0.9353264007179662,0.2353264007179662,0.007,7000,50,0x0000000000000000000000000000000000000000,37272
UniV4 post,24276726,1768920983,2026-01-20 14:56:23+00:00,IXS->ETH,5000.0,3046.105497971865,51596.94457816999,IXS,1.6108178116255527,ETH,3.181274022274167e-05,ETH_per_IXS,3.121924805421655e-05,ETH_per_IXS,1.8655801555279217,1.1655801555279217,0.007,7000,50,0x0000000000000000000000000000000000000000,36391
UniV4 post,24276726,1768920983,2026-01-20 14:56:23+00:00,IXS->ETH,10000.0,3046.105497971865,103193.88915633998,IXS,3.1842589188727306,ETH,3.181274022274167e-05,ETH_per_IXS,3.085704923911279e-05,ETH_per_IXS,3.004114002558288,2.3041140025582885,0.007,7000,50,0x0000000000000000000000000000000000000000,37336
UniV4 post,24276726,1768920983,2026-01-20 14:56:23+00:00,IXS->ETH,50000.0,3046.105497971865,515969.4457816999,IXS,14.569076914683524,ETH,3.181274022274167e-05,ETH_per_IXS,2.8236317157523153e-05,ETH_per_IXS,11.24210941961508,10.542109419615079,0.007,7000,50,0x0000000000000000000000000000000000000000,37336
UniV4 post,24277326,1768928195,2026-01-20 16:56:35+00:00,ETH->IXS,1000.0,3006.268045818516,0.33263833588988245,ETH,10108.114654652167,IXS,30636.206309556033,IXS_per_ETH,30387.702089750674,IXS_per_ETH,0.8111455357572938,0.11114553575729376,0.007,7000,50,0x0000000000000000000000000000000000000000,37479
UniV4 post,24277326,1768928195,2026-01-20 16:56:35+00:00,ETH->IXS,5000.0,3006.268045818516,1.6631916794494122,ETH,50315.302856148875,IXS,30636.206309556033,IXS_per_ETH,30252.257438424294,IXS_per_ETH,1.2532520092475627,0.5532520092475628,0.007,7000,50,0x0000000000000000000000000000000000000000,36566
UniV4 post,24277326,1768928195,2026-01-20 16:56:35+00:00,ETH->IXS,10000.0,3006.268045818516,3.3263833588988243,ETH,100073.04632418921,IXS,30636.206309556033,IXS_per_ETH,30084.640141212614,IXS_per_ETH,1.800373593160509,1.1003735931605088,0.007,7000,50,0x0000000000000000000000000000000000000000,37451
UniV4 post,24277326,1768928195,2026-01-20 16:56:35+00:00,ETH->IXS,50000.0,3006.268045818516,16.63191679449412,ETH,479127.7808151084,IXS,30636.206309556033,IXS_per_ETH,28807.730746567962,IXS_per_ETH,5.968348510623959,5.268348510623959,0.007,7000,50,0x0000000000000000000000000000000000000000,43475
UniV4 post,24277326,1768928195,2026-01-20 16:56:35+00:00,IXS->ETH,1000.0,3006.268045818516,10190.776684789835,IXS,0.32994015265642096,ETH,3.2641117176707364e-05,ETH_per_IXS,3.237634999389895e-05,ETH_per_IXS,0.8111462036518534,0.11114620365185345,0.007,7000,50,0x0000000000000000000000000000000000000000,37371
UniV4 post,24277326,1768928195,2026-01-20 16:56:35+00:00,IXS->ETH,5000.0,3006.268045818516,50953.88342394918,IXS,1.642347685274852,ETH,3.2641117176707364e-05,ETH_per_IXS,3.223204150329631e-05,ETH_per_IXS,1.2532526726841582,0.5532526726841581,0.007,7000,50,0x0000000000000000000000000000000000000000,37371
UniV4 post,24277326,1768928195,2026-01-20 16:56:35+00:00,IXS->ETH,10000.0,3006.268045818516,101907.76684789835,IXS,3.2616230430004904,ETH,3.2641117176707364e-05,ETH_per_IXS,3.200563748854001e-05,ETH_per_IXS,1.9468686832227433,1.2468686832227434,0.007,7000,50,0x0000000000000000000000000000000000000000,58865
UniV4 post,24277326,1768928195,2026-01-20 16:56:35+00:00,IXS->ETH,50000.0,3006.268045818516,509538.8342394918,IXS,14.975376273529388,ETH,3.2641117176707364e-05,ETH_per_IXS,2.9390058749655007e-05,ETH_per_IXS,9.960009669559678,9.260009669559677,0.007,7000,50,0x0000000000000000000000000000000000000000,57916
UniV4 post,24277926,1768935419,2026-01-20 18:56:59+00:00,ETH->IXS,1000.0,2991.832713728054,0.3342432868694463,ETH,10156.830574976933,IXS,30636.206309556033,IXS_per_ETH,30387.537982009308,IXS_per_ETH,0.8116812017588475,0.1116812017588475,0.007,7000,50,0x0000000000000000000000000000000000000000,37479
UniV4 post,24277926,1768935419,2026-01-20 18:56:59+00:00,ETH->IXS,5000.0,2991.832713728054,1.6712164343472318,ETH,50556.7107357274,IXS,30636.206309556033,IXS_per_ETH,30251.444215527106,IXS_per_ETH,1.2559064596353482,0.5559064596353482,0.007,7000,50,0x0000000000000000000000000000000000000000,36566
UniV4 post,24277926,1768935419,2026-01-20 18:56:59+00:00,ETH->IXS,10000.0,2991.832713728054,3.3424328686944635,ETH,100550.51398213909,IXS,30636.206309556033,IXS_per_ETH,30083.031711393385,IXS_per_ETH,1.8056236877805059,1.1056236877805057,0.007,7000,50,0x0000000000000000000000000000000000000000,37419
UniV4 post,24277926,1768935419,2026-01-20 18:56:59+00:00,ETH->IXS,50000.0,2991.832713728054,16.712164343472317,ETH,481316.32077567873,IXS,30636.206309556033,IXS_per_ETH,28800.35828295803,IXS_per_ETH,5.992413055481245,5.292413055481245,0.007,7000,50,0x0000000000000000000000000000000000000000,43411
UniV4 post,24277926,1768935419,2026-01-20 18:56:59+00:00,IXS->ETH,1000.0,2991.832713728054,10239.946294116478,IXS,0.3315302947094115,ETH,3.2641117176707364e-05,ETH_per_IXS,3.2376175146533476e-05,ETH_per_IXS,0.8116818696479979,0.11168186964799798,0.007,7000,50,0x0000000000000000000000000000000000000000,37367
UniV4 post,24277926,1768935419,2026-01-20 18:56:59+00:00,IXS->ETH,5000.0,2991.832713728054,51199.731470582396,IXS,1.6502275081067626,ETH,3.2641117176707364e-05,ETH_per_IXS,3.223117506104356e-05,ETH_per_IXS,1.2559071230452177,0.5559071230452176,0.007,7000,50,0x0000000000000000000000000000000000000000,37371
UniV4 post,24277926,1768935419,2026-01-20 18:56:59+00:00,IXS->ETH,10000.0,2991.832713728054,102399.46294116479,IXS,3.27707313729473,ETH,3.2641117176707364e-05,ETH_per_IXS,3.200283520214968e-05,ETH_per_IXS,1.9554538256220118,1.2554538256220118,0.007,7000,50,0x0000000000000000000000000000000000000000,58733
UniV4 post,24277926,1768935419,2026-01-20 18:56:59+00:00,IXS->ETH,50000.0,2991.832713728054,511997.31470582396,IXS,15.039944200968234,ETH,3.2641117176707364e-05,ETH_per_IXS,2.937504508126116e-05,ETH_per_IXS,10.006005853797399,9.306005853797398,0.007,7000,50,0x0000000000000000000000000000000000000000,58865
UniV4 post,24278526,1768942655,2026-01-20 20:57:35+00:00,ETH->IXS,1000.0,2998.284371552982,0.3335240677928235,ETH,10134.999805530484,IXS,30636.206309556033,IXS_per_ETH,30387.611522614563,IXS_per_ETH,0.8114411570075164,0.11144115700751644,0.007,7000,50,0x0000000000000000000000000000000000000000,37479
UniV4 post,24278526,1768942655,2026-01-20 20:57:35+00:00,ETH->IXS,5000.0,2998.284371552982,1.6676203389641175,ETH,50448.531371583435,IXS,30636.206309556033,IXS_per_ETH,30251.808635843787,IXS_per_ETH,1.2547169510095169,0.5547169510095168,0.007,7000,50,0x0000000000000000000000000000000000000000,36566
UniV4 post,24278526,1768942655,2026-01-20 20:57:35+00:00,ETH->IXS,10000.0,2998.284371552982,3.335240677928235,ETH,100336.55497652706,IXS,30636.206309556033,IXS_per_ETH,30083.752468158767,IXS_per_ETH,1.8032710571770283,1.1032710571770281,0.007,7000,50,0x0000000000000000000000000000000000000000,37415
UniV4 post,24278526,1768942655,2026-01-20 20:57:35+00:00,ETH->IXS,50000.0,2998.284371552982,16.676203389641174,ETH,480335.71926589217,IXS,30636.206309556033,IXS_per_ETH,28803.661603471704,IXS_per_ETH,5.981630648285339,5.281630648285339,0.007,7000,50,0x0000000000000000000000000000000000000000,43447
UniV4 post,24278526,1768942655,2026-01-20 20:57:35+00:00,IXS->ETH,1000.0,2998.284371552982,10217.912150103293,IXS,0.33081771401064775,ETH,3.2641117176707364e-05,ETH_per_IXS,3.237625349982124e-05,ETH_per_IXS,0.8114418248990907,0.11144182489909071,0.007,7000,50,0x0000000000000000000000000000000000000000,37367
UniV4 post,24278526,1768942655,2026-01-20 20:57:35+00:00,IXS->ETH,5000.0,2998.284371552982,51089.560750516466,IXS,1.6466964128292947,ETH,3.2641117176707364e-05,ETH_per_IXS,3.2231563329944036e-05,ETH_per_IXS,1.2547176144313625,0.5547176144313625,0.007,7000,50,0x0000000000000000000000000000000000000000,37371
UniV4 post,24278526,1768942655,2026-01-20 20:57:35+00:00,IXS->ETH,10000.0,2998.284371552982,102179.12150103293,IXS,3.270149991080742,ETH,3.2641117176707364e-05,ETH_per_IXS,3.200409186379317e-05,ETH_per_IXS,1.9516038910848816,1.2516038910848817,0.007,7000,50,0x0000000000000000000000000000000000000000,58861
UniV4 post,24278526,1768942655,2026-01-20 20:57:35+00:00,IXS->ETH,50000.0,2998.284371552982,510895.6075051647,IXS,15.011017921273554,ETH,3.2641117176707364e-05,ETH_per_IXS,2.938177134576716e-05,ETH_per_IXS,9.985399131087538,9.285399131087539,0.007,7000,50,0x0000000000000000000000000000000000000000,58801
UniV4 post,24279126,1768949879,2026-01-20 22:57:59+00:00,ETH->IXS,1000.0,2947.0712975363404,0.33931992104703024,ETH,10609.78409322781,IXS,31565.682273801158,IXS_per_ETH,31267.79017420931,IXS_per_ETH,0.9437214029081629,0.24372140290816285,0.007,7000,50,0x0000000000000000000000000000000000000000,37706
UniV4 post,24279126,1768949879,2026-01-20 22:57:59+00:00,ETH->IXS,5000.0,2947.0712975363404,1.696599605235151,ETH,52580.11460688286,IXS,31565.682273801158,IXS_per_ETH,30991.469315823153,IXS_per_ETH,1.8191051693331812,1.1191051693331813,0.007,7000,50,0x0000000000000000000000000000000000000000,59137
UniV4 post,24279126,1768949879,2026-01-20 22:57:59+00:00,ETH->IXS,10000.0,2947.0712975363404,3.393199210470302,ETH,104427.21238788438,IXS,31565.682273801158,IXS_per_ETH,30775.444031006547,IXS_per_ETH,2.5034727142599804,1.8034727142599807,0.007,7000,50,0x0000000000000000000000000000000000000000,59101
UniV4 post,24279126,1768949879,2026-01-20 22:57:59+00:00,ETH->IXS,50000.0,2947.0712975363404,16.96599605235151,ETH,498813.5731774533,IXS,31565.682273801158,IXS_per_ETH,29400.783286656315,IXS_per_ETH,6.858394405565134,6.158394405565134,0.007,7000,50,0x0000000000000000000000000000000000000000,65197
UniV4 post,24279126,1768949879,2026-01-20 22:57:59+00:00,IXS->ETH,1000.0,2947.0712975363404,10710.86481694185,IXS,0.3361176814593178,ETH,3.167997419875124e-05,ETH_per_IXS,3.1381003047267066e-05,ETH_per_IXS,0.9437228376781823,0.24372283767818234,0.007,7000,50,0x0000000000000000000000000000000000000000,37276
UniV4 post,24279126,1768949879,2026-01-20 22:57:59+00:00,IXS->ETH,5000.0,2947.0712975363404,53554.32408470925,IXS,1.6642494584449474,ETH,3.167997419875124e-05,ETH_per_IXS,3.1075911924731424e-05,ETH_per_IXS,1.906763781529936,1.2067637815299361,0.007,7000,50,0x0000000000000000000000000000000000000000,37276
UniV4 post,24279126,1768949879,2026-01-20 22:57:59+00:00,IXS->ETH,10000.0,2947.0712975363404,107108.6481694185,IXS,3.288534346849458,ETH,3.167997419875124e-05,ETH_per_IXS,3.0702790139297034e-05,ETH_per_IXS,3.0845481543754523,2.384548154375452,0.007,7000,50,0x0000000000000000000000000000000000000000,37272
UniV4 post,24279126,1768949879,2026-01-20 22:57:59+00:00,IXS->ETH,50000.0,2947.0712975363404,535543.2408470925,IXS,15.001694773802697,ETH,3.167997419875124e-05,ETH_per_IXS,2.8012107388516098e-05,ETH_per_IXS,11.577871835450294,10.877871835450295,0.007,7000,50,0x0000000000000000000000000000000000000000,37304
UniV4 post,24279726,1768957115,2026-01-21 00:58:35+00:00,ETH->IXS,1000.0,2958.909338602801,0.33796236571148225,ETH,10509.72544849166,IXS,31393.0744439494,IXS_per_ETH,31097.324775693483,IXS_per_ETH,0.9420857099675366,0.2420857099675366,0.007,7000,50,0x0000000000000000000000000000000000000000,37738
UniV4 post,24279726,1768957115,2026-01-21 00:58:35+00:00,ETH->IXS,5000.0,2958.909338602801,1.6898118285574113,ETH,52158.75355942391,IXS,31393.0744439494,IXS_per_ETH,30866.604599372302,IXS_per_ETH,1.6770254392161603,0.9770254392161604,0.007,7000,50,0x0000000000000000000000000000000000000000,59105
UniV4 post,24279726,1768957115,2026-01-21 00:58:35+00:00,ETH->IXS,10000.0,2958.909338602801,3.3796236571148226,ETH,103670.18368695577,IXS,31393.0744439494,IXS_per_ETH,30675.067464600124,IXS_per_ETH,2.2871508830115954,1.5871508830115955,0.007,7000,50,0x0000000000000000000000000000000000000000,59041
UniV4 post,24279726,1768957115,2026-01-21 00:58:35+00:00,ETH->IXS,50000.0,2958.909338602801,16.898118285574114,ETH,495604.43035835016,IXS,31393.0744439494,IXS_per_ETH,29328.97154480488,IXS_per_ETH,6.575026293872118,5.875026293872118,0.007,7000,50,0x0000000000000000000000000000000000000000,64152
UniV4 post,24279726,1768957115,2026-01-21 00:58:35+00:00,IXS->ETH,1000.0,2958.909338602801,10609.677706033815,IXS,0.3347784657232195,ETH,3.185415948302371e-05,ETH_per_IXS,3.155406554270995e-05,ETH_per_IXS,0.942087140844794,0.242087140844794,0.007,7000,50,0x0000000000000000000000000000000000000000,37308
UniV4 post,24279726,1768957115,2026-01-21 00:58:35+00:00,IXS->ETH,5000.0,2958.909338602801,53048.388530169075,IXS,1.657726644179341,ETH,3.185415948302371e-05,ETH_per_IXS,3.1249330848882957e-05,ETH_per_IXS,1.8987430337412892,1.1987430337412892,0.007,7000,50,0x0000000000000000000000000000000000000000,36391
