block_number,timestamp,datetime_utc,vault_owner,vault,module,poolKey_currency0,poolKey_currency1,poolKey_symbol0,poolKey_symbol1,fee_uint24,fee_rate,tick_spacing,hooks,vault_underlying0_raw,vault_underlying1_raw,vault_underlying0,vault_underlying1,underlying_mapping_mode,amt_eth,amt_ixs,eth_usd,spot_ixs_per_eth,spot_eth_per_ixs,ixs_usd,value_eth_usd,value_ixs_usd,value_total_usd,ixs_symbol,eth_symbol,hold_value_usd,full_range_lp_amt_ixs,full_range_lp_amt_eth,full_range_lp_value_usd,vault_value_index,hold_value_index,full_range_lp_value_index
24128526,1767134879,2025-12-30 22:47:59+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3781861169009700553536898,117187518375235654668,3781861.169009700553536898,117.187518375235654668,u0_ixs_u1_eth,117.18751837523565,3781861.1690097004,2964.5421192534523,21763.050876767993,4.5949439977990296e-05,0.13621905017086067,347407.334074174,515161.5363205621,862568.8703947362,IXS,ETH,465480.84084233374,1699475.7417974921,78.08995859177439,463001.9426721464,1.480346224285762,0.7988612027036996,0.8100766869436089
24129126,1767142103,2025-12-31 00:48:23+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3787795525809700553536898,116916134266246099740,3787795.525809700553536898,116.91613426624609974,u0_ixs_u1_eth,116.9161342662461,3787795.5258097006,2965.5058693155274,21817.37975448027,4.583501828603624e-05,0.135924015747425,346715.4823842351,514852.3786981837,861567.8610824187,IXS,ETH,464992.6622025605,1701595.6894780712,77.99266954266784,462575.43858473573,1.4786282856876696,0.7980233873929818,0.8093304675733325
24129726,1767149327,2025-12-31 02:48:47+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3787795525809700553536898,116916134266246099740,3787795.525809700553536898,116.91613426624609974,u0_ixs_u1_eth,116.9161342662461,3787795.5258097006,2975.4426699334517,21817.37975448027,4.583501828603624e-05,0.13637946918545224,347877.2546994572,516577.54319295794,864454.7978924151,IXS,ETH,466550.7570358616,1701595.6894780712,77.99266954266784,464125.433798546,1.483582865145741,0.8006973997330062,0.8120423676149073
24130326,1767156563,2025-12-31 04:49:23+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3806941584182118549564004,116045157493229211484,3806941.584182118549564004,116.045157493229211484,u0_ixs_u1_eth,116.04515749322921,3806941.5841821185,2969.217401943002,21993.123156577636,4.546875825141383e-05,0.13500662824483742,344563.30104011256,513962.3472054877,858525.6482456003,IXS,ETH,463525.0426164001,1708435.2920510662,77.68043128245351,461300.17670859705,1.473407220517074,0.7955046492520307,0.807099246015933
24130926,1767163799,2025-12-31 06:49:59+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3807791100432118549564004,116006673547845471818,3807791.100432118549564004,116.006673547845471818,u0_ixs_u1_eth,116.00667354784547,3807791.1004321184,2972.5253111777206,22000.937277318597,4.5452609013659115e-05,0.13510903075216632,344832.7733865016,514466.96488610836,859299.73827261,IXS,ETH,463950.96915501927,1708738.7672320264,77.66663509347917,461732.0772987413,1.4747357187832086,0.7962356271077229,0.8078549072063242
24131526,1767171047,2025-12-31 08:50:47+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3807791100432118549564004,116006673547845471818,3807791.100432118549564004,116.006673547845471818,u0_ixs_u1_eth,116.00667354784547,3807791.1004321184,2964.5393168352716,22000.937277318597,4.5452609013659115e-05,0.1347460464737337,343906.3447478622,513084.7965810958,856991.141328958,IXS,ETH,462704.51725739776,1708738.7672320264,77.66663509347917,460491.58668183413,1.470773689910814,0.794096458371488,0.8056845220815249
24132126,1767178295,2025-12-31 10:51:35+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3808372437039074371089084,115980346288415115108,3808372.437039074371089084,115.980346288415115108,u0_ixs_u1_eth,115.98034628841512,3808372.4370390745,2976.0454598147826,22006.28539624425,4.544156280780886e-05,0.13523615668106787,345162.7829993841,515029.6515952765,860192.4345946605,IXS,ETH,464438.436358777,1708946.439812739,77.65719697993192,462222.6969881373,1.4762677699331377,0.7970722214473906,0.8087133044092418
24132726,1767185531,2025-12-31 12:52:11+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3820795835096177836622095,115419247637602887465,3820795.835096177836622095,115.419247637602887465,u0_ixs_u1_eth,115.4192476376029,3820795.8350961776,2985.6456844421377,22120.732215853863,4.5206460176906035e-05,0.13497047273608487,344600.97861076746,515694.6200909953,860295.5987017627,IXS,ETH,464613.72449664277,1713384.4867288454,77.45604756703614,462512.6283049328,1.4764448208350103,0.797373052073162,0.8092205735563115
24133326,1767192767,2025-12-31 14:52:47+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3888818041577099336388295,112397855298211789610,3888818.041577099336388295,112.39785529821178961,u0_ixs_u1_eth,112.3978552982118,3888818.0415770994,2992.551734763622,22752.62828221013,4.395096634975933e-05,0.13152554059450985,336356.3968563742,511478.8951921111,847835.2920484854,IXS,ETH,458607.463657576,1737684.2590053335,76.37290239404989,457099.7230964935,1.4550603626882879,0.787065068722083,0.7997500553708247
24133926,1767199991,2025-12-31 16:53:11+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3888977491742007201388295,112390872152428060820,3888977.491742007201388295,112.39087215242806082,u0_ixs_u1_eth,112.39087215242806,3888977.491742007,2971.4296705261754,22754.119957444276,4.394808508833752e-05,0.1305886439942951,333961.57221003884,507856.2971709237,841817.8693809625,IXS,ETH,455354.3794648141,1737741.219855283,76.37039899171141,453858.5390277872,1.4447332233356671,0.7814821047787691,0.79407922030478
24134526,1767207215,2025-12-31 18:53:35+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3888977491742007201388295,112390872152428060820,3888977.491742007201388295,112.39087215242806082,u0_ixs_u1_eth,112.39087215242806,3888977.491742007,2969.0018892544635,22754.119957444276,4.394808508833752e-05,0.13048194765639,333688.7117555158,507441.3575143595,841130.0692698753,IXS,ETH,454982.33605237113,1737741.219855283,76.37039899171141,453487.7177790167,1.4435528163763418,0.7808436014896019,0.7934304246498014
24135126,1767214439,2025-12-31 20:53:59+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3914543083326793255143477,111277365266405618824,3914543.083326793255143477,111.277365266405618824,u0_ixs_u1_eth,111.27736526640562,3914543.0833267933,2965.541671521111,22997.812764875976,4.348239592276692e-05,0.12894885708654494,329997.6637946017,504775.8566110296,834773.5204056313,IXS,ETH,451849.3092430942,1747021.8958791916,75.9646977623619,450552.95355758135,1.4326436664711693,0.7754666807973716,0.7882957073660245
24135726,1767221675,2025-12-31 22:54:35+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3943103827726104932306681,110050633072390527407,3943103.827726104932306681,110.050633072390527407,u0_ixs_u1_eth,110.05063307239053,3943103.8277261048,2972.3522732113906,23290.15310171855,4.293660052952641e-05,0.12762270218790722,327109.24938107264,503229.5655018858,830338.8148829584,IXS,ETH,449829.52367932,1758090.6042152797,75.48643396790519,448744.547202249,1.425032796427478,0.7720003118663531,0.785131686453886
24136326,1767228887,2026-01-01 00:54:47+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3943103827726104932306681,110050633072390527407,3943103.827726104932306681,110.050633072390527407,u0_ixs_u1_eth,110.05063307239053,3943103.8277261048,2977.420366147349,23290.15310171855,4.293660052952641e-05,0.12784030886974498,327666.99621714454,504087.611241979,831754.6074591235,IXS,ETH,450596.5181745187,1758090.6042152797,75.48643396790519,449509.6917277559,1.4274625887216732,0.7733166327353126,0.7864703973428262
24136926,1767236111,2026-01-01 02:55:11+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3959885142523143145335547,109335280688638210651,3959885.142523143145335547,109.335280688638210651,u0_ixs_u1_eth,109.3352806886382,3959885.142523143,2978.5028568828907,23462.995335041574,4.262030425870295e-05,0.12694469799576477,325655.44588920166,502686.42351551633,828341.8694047179,IXS,ETH,448984.812274073,1764602.1674652486,75.2078812729356,448013.77846309583,1.4216056257976533,0.7705506127382171,0.783853120070949
24137526,1767243359,2026-01-01 04:55:59+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3961599437395153586188057,109262500976557388714,3961599.437395153586188057,109.262500976557388714,u0_ixs_u1_eth,109.26250097655739,3961599.4373951536,2971.1123799510997,23480.68800170688,4.258818991706321e-05,0.1265342983022951,324631.16931586876,501278.2049655628,825909.3742814315,IXS,ETH,447690.9322399979,1765267.3560766946,75.1795414149863,446733.73243422445,1.4174309620752046,0.7683300475301946,0.7816135280722223
24138126,1767250571,2026-01-01 06:56:11+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3961599437395153586188057,109262500976557388714,3961599.437395153586188057,109.262500976557388714,u0_ixs_u1_eth,109.26250097655739,3961599.4373951536,2974.32503922627,23480.68800170688,4.258818991706321e-05,0.12667111964564487,324982.1925030594,501820.23632240086,826802.4288254603,IXS,ETH,448175.01976074465,1765267.3560766946,75.1795414149863,447216.7849362843,1.4189636280079887,0.7691608416362158,0.7824586855854502
24138726,1767257819,2026-01-01 08:56:59+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3964630700710153586188057,109133944040521210365,3964630.700710153586188057,109.133944040521210365,u0_ixs_u1_eth,109.13394404052121,3964630.7007101537,2978.769008912293,23511.9889812083,4.253149322242534e-05,0.12669149391372383,325084.810328273,502284.986289183,827369.796617456,IXS,ETH,448526.34758266225,1766443.5608640665,75.12948233668693,447586.74728029314,1.4199373482493394,0.7697637926961401,0.7831059784849117
24139326,1767265019,2026-01-01 10:56:59+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3966709280106167258618444,109045889664769032631,3966709.280106167258618444,109.045889664769032631,u0_ixs_u1_eth,109.04588966476904,3966709.2801061673,2980.1564130341117,23533.464547876745,4.2492680921059825e-05,0.1266348355539087,324973.8073994716,502323.57737640804,827297.3847758797,IXS,ETH,448517.26147893176,1767250.100838479,75.09519464264028,447590.8518046186,1.419813074582679,0.7697481990666776,0.7831131598359182
24139926,1767272243,2026-01-01 12:57:23+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3971384160308745418062797,108855880376098481762,3971384.160308745418062797,108.855880376098481762,u0_ixs_u1_eth,108.85588037609848,3971384.160308745,2982.234195064437,23580.852326460954,4.2407288174137055e-05,0.12646846491286323,324633.7287914447,502254.8583335074,826888.587124952,IXS,ETH,448350.01793793245,1769028.5032541568,75.01970152576138,447452.6383873066,1.419111493433836,0.7694611746296129,0.7828713391071733
24140526,1767279455,2026-01-01 14:57:35+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3971384160308745418062797,108855880376098481762,3971384.160308745418062797,108.855880376098481762,u0_ixs_u1_eth,108.85588037609848,3971384.160308745,2981.6287022463134,23580.852326460954,4.2407288174137055e-05,0.12644278760443772,324567.81733766646,502152.8838775469,826720.7012152134,IXS,ETH,448258.98795902735,1769028.5032541568,75.01970152576138,447361.7906063234,1.4188233665594234,0.7693049483963299,0.7827123901640862
24141126,1767286691,2026-01-01 16:58:11+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3971384160308745418062797,108855880376098481762,3971384.160308745418062797,108.855880376098481762,u0_ixs_u1_eth,108.85588037609848,3971384.160308745,2977.7392490934712,23580.852326460954,4.2407288174137055e-05,0.12627784644374535,324144.4274905322,501497.83916459023,825642.2666551225,IXS,ETH,447674.24636035226,1769028.5032541568,75.01970152576138,446778.2193770741,1.4169725502548203,0.7683014111165932,0.7816913632429948
24141726,1767293927,2026-01-01 18:58:47+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3974601136947624667145039,108720032137432855883,3974601.136947624667145039,108.720032137432855883,u0_ixs_u1_eth,108.72003213743285,3974601.136947625,2986.0878917665336,23614.142422412624,4.2347504394268465e-05,0.12645337011825514,324647.5715580567,502601.70864287566,827249.2802009323,IXS,ETH,448592.93328130164,1770276.7693829183,74.96680327051452,447714.92706105433,1.4197305172028123,0.7698780674989476,0.7833302441792043
24142326,1767301187,2026-01-01 20:59:47+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3979527593940787261549243,108512365967832027918,3979527.593940787261549243,108.512365967832027918,u0_ixs_u1_eth,108.51236596783203,3979527.5939407875,2985.65911522263,23665.16817230412,4.2256196648132114e-05,0.1261625986971356,323980.9345662316,502067.5428385291,826048.4774047608,IXS,ETH,448014.7320659666,1772188.3559717098,74.88593966747052,447167.7767403906,1.4176696917470886,0.7688857548670218,0.7823729399474653
24142926,1767308411,2026-01-01 23:00:11+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3979527593940787261549243,108512365967832027918,3979527.593940787261549243,108.512365967832027918,u0_ixs_u1_eth,108.51236596783203,3979527.5939407875,2996.1996933735563,23665.16817230412,4.2256196648132114e-05,0.12660800344026613,325124.71764005744,503840.0433042892,828964.7609443467,IXS,ETH,449596.4043580345,1772188.3559717098,74.88593966747052,448746.45893933164,1.422674636250589,0.7716002309929092,0.785135031264133
24143526,1767315671,2026-01-02 01:01:11+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3979527593940787261549243,108512365967832027918,3979527.593940787261549243,108.512365967832027918,u0_ixs_u1_eth,108.51236596783203,3979527.5939407875,3003.427520044685,23665.16817230412,4.2256196648132114e-05,0.12691342390542,325909.02621294704,505055.47247312317,830964.4986860702,IXS,ETH,450680.9798921184,1772188.3559717098,74.88593966747052,449828.98412337387,1.4261065989809012,0.7734615864764419,0.7870290371716695
24144126,1767322907,2026-01-02 03:01:47+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,3979527593940787261549243,108512365967832027918,3979527.593940787261549243,108.512365967832027918,u0_ixs_u1_eth,108.51236596783203,3979527.5939407875,2998.298550938002,23665.16817230412,4.2256196648132114e-05,0.12669669317824575,325352.4696402049,504192.98656387854,829545.4562040834,IXS,ETH,449911.34959226614,1772188.3559717098,74.88593966747052,449060.808781215,1.4236712291775035,0.7721407420226409,0.7856850235103522
